symbol,name,sector,industry
IVAC,Intevac Inc,TECH,SEMIEQUIPSVCE
JBL,Jabil Inc,TECH,ELECTRONICEQUIP
JCOM,j2 Global Inc,TECH,INTERNET
JCS,Communications Systems Inc.,TECH,COMMEQUIP
JNPR,Juniper Networks Inc,TECH,COMMEQUIP
JOBS,51job Inc,TECH,INTERNET
KLAC,KLA Corp,TECH,SEMIEQUIPSVCE
KLIC,Kulicke and Soffa Industries Inc,TECH,SEMIEQUIPSVCE
KOPN,Kopin Corp,TECH,COMPONENTS
KOSS,Koss Corp,TECH,CONSUMERELECTRONICS
KTCC,Key Tronic Corp,TECH,ELECTRONICEQUIP
KVHI,KVH Industries Inc,TECH,COMMEQUIP
LEDS,SemiLEDs Corp,TECH,SEMIMFR
LFUS,Littelfuse Inc,TECH,COMPONENTS
LGL,LGL Group Inc (The),TECH,COMPONENTS
LLNW,Limelight Networks Inc,TECH,INTERNET
LOGI,"Logitech International SA, Apples",TECH,COMPUTER
LOV,Spark Networks SE,TECH,INTERNET
LPL,LG Display Co Ltd,TECH,COMPUTER
LPSN,LivePerson Inc,TECH,SOFTW
LRCX,Lam Research Corp,TECH,SEMIEQUIPSVCE
LSCC,Lattice Semiconductor Corp,TECH,SEMIMFR
LTRX,Lantronix Inc,TECH,COMMEQUIP
LUNA,Luna Innovations Inc,TECH,COMMERCIALELECTRONICS
MANH,Manhattan Associates Inc,TECH,SOFTW
MARK,Remark Holdings Inc,TECH,SOFTW
MAXR,Maxar Technologies Inc,TECH,SOFTW
MCHP,Microchip Technology Inc,TECH,SEMIMFR
MGIC,Magic Software Enterprises Ltd,TECH,TECHCONSULTSVCE
MICT,MICT Inc,TECH,COMPUTER
MITK,Mitek Systems Inc,TECH,SOFTW
MKSI,MKS Instruments Inc,TECH,SEMIEQUIPSVCE
MKTY,Mechanical Technology Inc,TECH,COMMERCIALELECTRONICS
MORN,Morningstar Inc,TECH,INTERNET
MOSY,MoSys Inc,TECH,SEMIMFR
MPWR,Monolithic Power Systems Inc,TECH,SEMIMFR
MRVL,Marvell Technology Group Ltd,TECH,SEMIMFR
MSCI,MSCI Inc,TECH,INTERNET
MSFT,Microsoft Corp,TECH,SOFTW
MSI,Motorola Solutions Inc,TECH,COMMEQUIP
MSN,Emerson Radio Corp,TECH,CONSUMERELECTRONICS
MSTR,MicroStrategy Inc,TECH,SOFTW
MU,Micron Technology Inc.,TECH,SEMIMFR
MVIS,Microvision Inc WA,TECH,SEMIMFR
MXIM,Maxim Integrated Products Inc.,TECH,SEMIMFR
MXL,MaxLinear Inc,TECH,SEMIMFR
NATI,National Instruments Corp,TECH,COMMERCIALELECTRONICS
NCR,NCR Corp,TECH,COMMERCIALELECTRONICS
NCTY,The9 Ltd,TECH,SOFTW
NEON,Neonode Inc,TECH,SEMIMFR
NFLX,Netflix Inc,TECH,INTERNET
NICE,NICE Ltd,TECH,SOFTW
NLOK,NortonLifeLock Inc,TECH,SOFTW
NOK,Nokia Corp,TECH,COMMEQUIP
NPTN,NeoPhotonics Corp,TECH,COMPONENTS
NSIT,Insight Enterprises Inc,TECH,TECHDISTRIB
NSSC,NAPCO Security Technologies Inc,TECH,COMMERCIALELECTRONICS
NTAP,NetApp Inc,TECH,COMPUTER
NTCT,NetScout Systems Inc,TECH,SOFTW
NTES,Netease Inc,TECH,SOFTW
NTGR,NETGEAR Inc,TECH,COMMEQUIP
NTWK,NetSol Technologies Inc,TECH,SOFTW
NVDA,NVIDIA Corporation,TECH,SEMIMFR
NVEC,NVE Corp,TECH,SEMIMFR
NVMI,Nova Measuring Instruments Ltd,TECH,SEMIEQUIPSVCE
NXPI,NXP Semiconductors NV,TECH,SEMIMFR
OCC,Optical Cable Corp,TECH,COMPONENTS
OIIM,O2Micro International Ltd,TECH,SEMIMFR
OLED,Universal Display Corp,TECH,COMPONENTS
ON,ON Semiconductor Corp,TECH,SEMIMFR
ONTO,Onto Innovation Inc,TECH,SEMIEQUIPSVCE
ORCL,Oracle Corp,TECH,SOFTW
OSIS,OSI Systems Inc,TECH,COMMERCIALELECTRONICS
OSPN,OneSpan Inc,TECH,SOFTW
OTEX,Open Text Corp,TECH,SOFTW
PCTI,PCTEL Inc,TECH,COMMEQUIP
PDFS,PDF Solutions Inc,TECH,SOFTW
PEGA,Pegasystems Inc,TECH,SOFTW
PERI,Perion Network Ltd,TECH,SOFTW
PLAB,Photronics Inc,TECH,SEMIEQUIPSVCE
PLT,Plantronics Inc.,TECH,COMMEQUIP
PLUS,ePlus Inc,TECH,TECHCONSULTSVCE
PLXS,Plexus Corp,TECH,ELECTRONICEQUIP
POWI,Power Integrations Inc,TECH,SEMIMFR
PRFT,Perficient Inc,TECH,TECHCONSULTSVCE
PRGS,Progress Software Corp,TECH,SOFTW
PRO,PROS Holdings Inc,TECH,SOFTW
PTC,PTC Inc,TECH,SOFTW
PXLW,Pixelworks Inc,TECH,SEMIMFR
QCOM,QUALCOMM Inc.,TECH,SEMIMFR
QMCO,Quantum Corp,TECH,COMPUTER
QUIK,QuickLogic Corp,TECH,SEMIMFR
QUMU,Qumu Corp,TECH,SOFTW
RDWR,Radware Ltd,TECH,COMMEQUIP
RELL,Richardson Electronics Ltd,TECH,TECHDISTRIB
RELX,RELX PLC,TECH,INTERNET
RFIL,RF Industries Ltd,TECH,COMPONENTS
RMBS,Rambus Inc,TECH,SOFTW
RNWK,RealNetworks Inc,TECH,INTERNET
ROP,Roper Technologies Inc,TECH,SOFTW
RSSS,Research Solutions Inc,TECH,SOFTW
SANM,Sanmina Corp,TECH,ELECTRONICEQUIP
SAP,SAP SE,TECH,SOFTW
SCKT,Socket Mobile Inc,TECH,COMMERCIALELECTRONICS
SCSC,ScanSource Inc,TECH,TECHDISTRIB
SFUN,Fang Holdings Ltd,TECH,INTERNET
SGMA,SigmaTron International Inc,TECH,ELECTRONICEQUIP
SILC,Silicom Ltd,TECH,COMMEQUIP
SIMO,Silicon Motion Technology Corp,TECH,SEMIMFR
SLAB,Silicon Laboratories Inc,TECH,SEMIMFR
SMCI,Super Micro Computer Inc,TECH,COMPUTER
SMTC,Semtech Corp,TECH,SEMIMFR
SNCR,Synchronoss Technologies Inc,TECH,SOFTW
SNPS,Synopsys Inc,TECH,SOFTW
SNX,SYNNEX Corp,TECH,TECHDISTRIB
SOHU,Sohu.com Ltd,TECH,INTERNET
SONY,Sony Group Corporation,TECH,COMPUTER
SPGI,S&P Global Inc,TECH,INTERNET
SPSC,SPS Commerce Inc,TECH,SOFTW
STM,STMicroelectronics NV,TECH,SEMIMFR
STX,Seagate Technology Plc,TECH,COMPUTER
SWIR,Sierra Wireless Inc,TECH,SOFTW
SWKS,Skyworks Solutions Inc,TECH,SEMIMFR
SYNA,Synaptics Inc,TECH,SEMIMFR
TACT,TransAct Technologies Inc,TECH,COMMERCIALELECTRONICS
TAIT,Taitron Components Inc,TECH,ELECTRONICEQUIP
TAOP,Taoping Inc,TECH,COMMERCIALELECTRONICS
TCX,Tucows Inc,TECH,INTERNET
TDC,Teradata Corp,TECH,SOFTW
TEL,TE Connectivity Ltd,TECH,SEMIMFR
TER,Teradyne Inc.,TECH,SEMIEQUIPSVCE
TESS,TESSCO Technologies Inc,TECH,TECHDISTRIB
TREE,LendingTree Inc,TECH,INTERNET
TRI,Thomson Reuters Corp,TECH,INTERNET
TRMB,Trimble Inc,TECH,SOFTW
TRT,Trio-Tech International,TECH,SEMIEQUIPSVCE
TRUE,TrueCar Inc,TECH,INTERNET
TSEM,Tower Semiconductor Ltd,TECH,SEMIEQUIPSVCE
TSM,Taiwan Semiconductor Manufacturing Co Ltd,TECH,SEMIEQUIPSVCE
TTEC,TTEC Holdings Inc,TECH,TECHCONSULTSVCE
TTGT,TechTarget Inc,TECH,INTERNET
TTMI,TTM Technologies Inc,TECH,ELECTRONICEQUIP
TTWO,Take-Two Interactive Software Inc,TECH,SOFTW
TXN,Texas Instruments Inc,TECH,SEMIMFR
UCTT,Ultra Clean Holdings Inc,TECH,SEMIEQUIPSVCE
UEIC,Universal Electronics Inc,TECH,CONSUMERELECTRONICS
UIS,Unisys Corp,TECH,TECHCONSULTSVCE
UMC,United Microelectronics Corp,TECH,SEMIEQUIPSVCE
UTSI,Utstarcom Holdings Corp,TECH,COMMEQUIP
UUU,Universal Security Instruments Inc.,TECH,COMMERCIALELECTRONICS
VECO,Veeco Instruments Inc,TECH,SEMIEQUIPSVCE
VHC,VirnetX Holding Corp,TECH,SOFTW
VICR,Vicor Corp.,TECH,COMPONENTS
VMW,VMware Inc,TECH,SOFTW
VOXX,VOXX International Corp,TECH,CONSUMERELECTRONICS
VRME,VerifyMe Inc,TECH,SOFTW
VRNT,Verint Systems Inc,TECH,SOFTW
VRSN,Verisign Inc,TECH,INTERNET
VSH,Vishay Intertechnology Inc.,TECH,COMPONENTS
VUZI,Vuzix Corp,TECH,CONSUMERELECTRONICS
WDC,Western Digital Corp,TECH,COMPUTER
WIT,Wipro Ltd,TECH,TECHCONSULTSVCE
WSTG,Wayside Technology Group,TECH,TECHDISTRIB
WTT,Wireless Telecom Group Inc.,TECH,COMPONENTS
WYY,Widepoint Corp,TECH,TECHCONSULTSVCE
XLNX,Xilinx Inc.,TECH,SEMIMFR
XRX,Xerox Holdings Corp,TECH,COMPUTER
ZBRA,Zebra Technologies Corp.,TECH,COMMERCIALELECTRONICS
ZIXI,Zix Corp.,TECH,SOFTW
ALSK,Alaska Communications Systems Group Inc,TELECOM,TELECOMWIRE
AMX,"America Movil SA De CV, Mexico",TELECOM,TELECOMWIRE
APPS,Digital Turbine Inc,TELECOM,TELECOMOTHER
ATNI,ATN International Inc,TELECOM,TELECOMOTHER
BCE,BCE Inc.,TELECOM,TELECOMWIRE
CBB,Cincinnati Bell Inc,TELECOM,TELECOMOTHER
CCOI,Cogent Communications Holdings Inc,TELECOM,TELECOMOTHER
CHT,Chunghwa Telecom Co Ltd,TELECOM,TELECOMOTHER
CHTR,Charter Communications Inc,TELECOM,TELECOMWIRE
CMCSA,Comcast Corp,TELECOM,TELECOMOTHER
CNSL,Consolidated Communications Holdings Inc,TELECOM,TELECOMWIRE
CSGS,CSG Systems International Inc.,TELECOM,TELECOMOTHER
DISH,DISH Network Corp,TELECOM,TELECOMOTHER
EVOL,Evolving Systems Inc,TELECOM,TELECOMOTHER
GSAT,Globalstar Inc,TELECOM,TELECOMOTHER
GTT,GTT Communications Inc,TELECOM,TELECOMWIRE
IDT,IDT Corp,TELECOM,TELECOMWIRE
IRDM,Iridium Communications Inc,TELECOM,TELECOMOTHER
IRS,Irsa Inversiones Y Representaciones Sa,TELECOM,TELECOMWIRE
ITRN,Ituran Location and Control Ltd,TELECOM,TELECOMOTHER
KT,Kt Corp,TELECOM,TELECOMOTHER
LBTYK,Liberty Global Plc,TELECOM,TELECOMWIRE
LORL,Loral Space & Communications Inc,TELECOM,TELECOMOTHER
LUMN,Lumen Technologies Inc,TELECOM,TELECOMWIRE
MBT,Mobile TeleSystems PJSC,TELECOM,TELECOMWIRE
MNDO,Mind Cti Ltd,TELECOM,TELECOMOTHER
MTSL,MER Telemanagement Solutions Ltd,TELECOM,TELECOMOTHER
OBLG,Oblong Inc,TELECOM,TELECOMWIRE
ORAN,ORANGE,TELECOM,TELECOMOTHER
ORBC,ORBCOMM Inc,TELECOM,TELECOMOTHER
PHI,PLDT Inc,TELECOM,TELECOMWIRE
PTNR,Partner Communications Co Ltd,TELECOM,TELECOMWIRE
PWFL,PowerFleet Inc,TELECOM,TELECOMOTHER
RCI,Rogers Communications Inc,TELECOM,TELECOMWIRE
RDCM,Radcom Ltd,TELECOM,TELECOMOTHER
RNET,RigNet Inc,TELECOM,TELECOMOTHER
SATS,EchoStar Corp,TELECOM,TELECOMOTHER
SHEN,Shenandoah Telecommunications Co,TELECOM,TELECOMWIRE
SIFY,Sify Technologies Ltd,TELECOM,TELECOMOTHER
SJR,Shaw Communications Inc.,TELECOM,TELECOMWIRE
SKM,SK Telecom Co Ltd,TELECOM,TELECOMWIRE
SMSI,Smith Micro Software Inc,TELECOM,TELECOMOTHER
SPOK,Spok Holdings Inc,TELECOM,TELECOMWIRE
T,AT&T Inc,TELECOM,TELECOMOTHER
TDS,Telephone and Data Systems Inc.,TELECOM,TELECOMWIRE
TEF,Telefonica SA,TELECOM,TELECOMWIRE
TEO,Telecom Argentina SA,TELECOM,TELECOMWIRE
TKC,Turkcell Iletisim Hizmet AS,TELECOM,TELECOMWIRE
TLK,PT Telekomunikasi Indonesia (Persero) TBK,TELECOM,TELECOMWIRE
TMUS,T-Mobile US Inc,TELECOM,TELECOMWIRE
TU,TELUS Corp,TELECOM,TELECOMWIRE
TV,Grupo Televisa SAB,TELECOM,TELECOMOTHER
USM,United States Cellular Corp,TELECOM,TELECOMWIRE
VG,Vonage Holdings Corp,TELECOM,TELECOMWIRE
VOD,Vodafone Group PLC,TELECOM,TELECOMWIRE
VSAT,ViaSat Inc.,TELECOM,TELECOMOTHER
VZ,Verizon Communications Inc,TELECOM,TELECOMWIRE
AEE,Ameren Corp,UTIL,ENERGYUTIL
AEP,American Electric Power Co Inc,UTIL,ENERGYUTIL
AES,AES Corp (The),UTIL,ENERGYUTIL
ALE,ALLETE Inc.,UTIL,ENERGYUTIL
AQN,Algonquin Power & Utilities Corp,UTIL,ENERGYUTIL
ARTNA,Artesian Resources Corp,UTIL,WATER
AT,Atlantic Power Corp,UTIL,ENERGYUTIL
ATO,Atmos Energy Corp,UTIL,ENERGYUTIL
AVA,Avista Corp,UTIL,ENERGYUTIL
AWK,American Water Works Co Inc,UTIL,WATER
AWR,American States Water Co,UTIL,WATER
BEP,Brookfield Renewable Partners LP,UTIL,ENERGYUTIL
BKH,Black Hills Corp,UTIL,ENERGYUTIL
CMS,CMS Energy Corp,UTIL,ENERGYUTIL
CNP,CenterPoint Energy Inc.,UTIL,ENERGYUTIL
CPK,Chesapeake Utilities Corp.,UTIL,ENERGYUTIL
CREG,China Recycling Energy Corp,UTIL,ENERGYUTIL
CWCO,Consolidated Water Co. Ltd,UTIL,WATER
CWT,California Water Service Group,UTIL,WATER
D,Dominion Energy Inc,UTIL,ENERGYUTIL
DTE,DTE Energy Co,UTIL,ENERGYUTIL
DUK,Duke Energy Corp,UTIL,ENERGYUTIL
EBR,Centrais Eletricas Brasileiras Sa-Eletrobras,UTIL,ENERGYUTIL
ED,Consolidated Edison Inc.,UTIL,ENERGYUTIL
EDN,Empresa Distribuidora y Comercializadora Norte SA,UTIL,ENERGYUTIL
EIX,Edison International,UTIL,ENERGYUTIL
ELLO,Ellomay Capital Ltd,UTIL,ENERGYUTIL
ES,Eversource Energy,UTIL,ENERGYUTIL
ETR,Entergy Corp.,UTIL,ENERGYUTIL
EXC,Exelon Corp,UTIL,ENERGYUTIL
FE,FirstEnergy Corp.,UTIL,ENERGYUTIL
HE,Hawaiian Electric Industries Inc.,UTIL,ENERGYUTIL
HNP,Huaneng Power International Inc,UTIL,ENERGYUTIL
IDA,IDACORP Inc.,UTIL,ENERGYUTIL
KEP,Korea Electric Power Corp,UTIL,ENERGYUTIL
LNT,Alliant Energy Corp,UTIL,ENERGYUTIL
MGEE,MGE Energy Inc,UTIL,ENERGYUTIL
MSEX,Middlesex Water Co,UTIL,WATER
NEE,NextEra Energy Inc,UTIL,ENERGYUTIL
NFG,National Fuel Gas Co,UTIL,ENERGYUTIL
NGG,National Grid plc,UTIL,ENERGYUTIL
NI,NiSource Inc,UTIL,ENERGYUTIL
NJR,New Jersey Resources Corp,UTIL,ENERGYUTIL
NRG,NRG Energy Inc,UTIL,ENERGYUTIL
NWE,NorthWestern Corp,UTIL,ENERGYUTIL
NWN,Northwest Natural Holding Co,UTIL,ENERGYUTIL
OGE,OGE Energy Corp.,UTIL,ENERGYUTIL
ORA,Ormat Technologies Inc,UTIL,ENERGYUTIL
OTTR,Otter Tail Corp,UTIL,ENERGYUTIL
PCG,PG&E Corp,UTIL,ENERGYUTIL
PEG,Public Service Enterprise Group Inc,UTIL,ENERGYUTIL
PNM,PNM Resources Inc.,UTIL,ENERGYUTIL
PNW,Pinnacle West Capital Corp,UTIL,ENERGYUTIL
POR,Portland General Electric Co,UTIL,ENERGYUTIL
PPL,PPL Corp,UTIL,ENERGYUTIL
RGCO,RGC Resources Inc,UTIL,ENERGYUTIL
SBS,Companhia de Saneamento Basico do Estado de Sao Paulo SABESP,UTIL,WATER
SJI,South Jersey Industries Inc.,UTIL,ENERGYUTIL
SJW,SJW Group,UTIL,WATER
SO,Southern Co (The),UTIL,ENERGYUTIL
SR,Spire Inc,UTIL,ENERGYUTIL
SRE,Sempra Energy,UTIL,ENERGYUTIL
TAC,TransAlta Corp,UTIL,ENERGYUTIL
UTL,Unitil Corp,UTIL,ENERGYUTIL
WEC,WEC Energy Group Inc,UTIL,ENERGYUTIL
WTRG,Essential Utilities Inc,UTIL,WATER
XEL,Xcel Energy Inc.,UTIL,ENERGYUTIL
YORW,York Water Co (The),UTIL,WATER
