symbol,status (HTTP code),size (kB),speed (kB/s),time
RCII,200,14774,37.58117063310049,0.3931224001571536
RCKY,200,14314,38.940155283480074,0.36758970003575087
RCL,200,14390,32.500178436391074,0.44276679982431233
RCMT,200,12068,38.766027354859304,0.3113035000860691
RCON,200,8250,27.31382894039186,0.30204480001702905
RDCM,200,8439,25.657700911701937,0.32890710001811385
RDI,200,8607,24.829336181181578,0.34664639993570745
RDN,200,14677,37.84541319327059,0.3878145001363009
RDNT,200,8515,24.422311245619937,0.34865659987553954
RDS-A,200,14829,37.4410982450851,0.39606210007332265
RDWR,200,9283,31.15358891740785,0.29797529987990856
RDY,200,14179,47.62606935382625,0.2977150999940932
RE,200,15024,37.56196262530508,0.39997909986414015
REED,200,8229,24.871915214403543,0.3308551001828164
REFR,200,8227,23.78406945258438,0.3459037998691201
REG,200,14789,39.8949227699191,0.37069880007766187
REGN,200,10363,30.513910437276827,0.3396155999507755
REI,200,8509,25.108642304538517,0.33888730010949075
RELL,200,13975,48.594953861713236,0.2875812998972833
RELX,200,14958,37.00350293883544,0.40423200000077486
REPX,200,8263,24.278191707285774,0.3403465999290347
RES,200,13667,39.47688433902969,0.34620260004885495
REV,200,9087,25.301997868914775,0.3591416000854224
REX,200,9139,28.13824223063601,0.32478930009528995
RF,200,14819,35.331535643839274,0.4194269999861717
RFIL,200,13367,31.967410316891737,0.41814460000023246
RFP,200,13039,33.58034635314026,0.3882926001679152
RGA,200,14777,38.590326224754854,0.3829198000021279
RGCO,200,14240,38.43619740140637,0.37048409995622933
RGEN,200,9131,21.445987047454604,0.4257672999519855
RGLD,200,14857,38.436930923449665,0.38652929989621043
RGP,200,14490,35.324145963183966,0.4102010000497103
RGR,200,14535,37.44286969038999,0.3881913998629898
RGS,200,10674,32.43019563809998,0.3291376999113709
RHI,200,14752,38.80499960023708,0.3801572001539171
RHP,200,14131,28.72413104919074,0.4919557000976056
RIBT,200,8297,25.436454245231356,0.3261853998992592
RICK,200,14261,47.272946620872,0.3016736002173275
RIG,200,11783,38.46382351933389,0.3063397998921573
RIGL,200,8467,26.154503382033248,0.3237301001790911
RIO,200,14814,38.26155051959134,0.3871772000566125
RIOT,200,12192,41.82749656488714,0.2914829000364989
RIVE,200,13354,30.32567055273988,0.4403529998380691
RJF,200,14822,33.88182325000803,0.43746170005761087
RL,200,14657,36.95546660099696,0.3966125000733882
RLGT,200,8137,24.014553356220627,0.33883619983680546
RLI,200,14550,41.26098093651476,0.35263340012170374
RMBS,200,9203,26.70326528540831,0.3446395001374185
RMCF,200,13557,47.57828727888757,0.284940900048241
RMD,200,14873,39.4526132190153,0.3769839000888169
RMTI,200,8585,32.836093771907876,0.2614500999916345
RNET,200,8957,29.187294979350447,0.3068800999317318
RNR,200,14899,40.19588851948946,0.3706598000135273
RNST,200,14546,40.82881427973157,0.3562679998576641
RNWK,200,8549,30.707780387651447,0.27839850005693734
ROCK,200,9149,33.509616859140785,0.2730260998941958
ROG,200,9595,34.585288313625426,0.27743010013364255
ROIC,200,14651,34.7329891256137,0.4218179997988045
ROK,200,15126,56.44436336659553,0.26798069989308715
ROL,200,14668,38.83827280898587,0.37766869994811714
ROLL,200,11372,40.763392359022866,0.27897580014541745
ROP,200,15105,52.012618006489255,0.29041030001826584
ROST,200,14899,39.69987015372435,0.375290900003165
RP,200,9275,32.99703044149883,0.2810859000310302
RPM,200,14828,40.279292936750075,0.3681296000722796
RPT,200,14640,10.521155824534048,1.391482099890709
RRC,200,14144,46.36387445247667,0.305065100081265
RRD,200,14002,45.03335369212064,0.31092509999871254
RRGB,200,9197,29.38381841592888,0.3129954000469297
RS,200,14758,38.7861139563306,0.3804969999473542
RSG,200,14810,44.18458116596113,0.3351847999729216
RSSS,200,7843,24.976370679782995,0.314016800140962
RTX,200,15178,38.8581868152747,0.3905998000409454
RUSHA,200,14513,39.10173509054552,0.37116000009700656
RUTH,200,13914,46.63149920875411,0.29838200006633997
RVP,200,8387,28.290236848998823,0.2964627000037581
RVSB,200,13940,45.52064153488607,0.3062346999067813
RWT,200,14706,34.59969080463107,0.4250326999463141
RY,200,14694,38.30353950977581,0.3836199000943452
RYAAY,200,11939,39.91269289033534,0.29912789980880916
RYN,200,14770,35.47297580145607,0.416373300133273
SA,200,9013,27.70175903446449,0.3253584001213312
SAFM,200,14763,40.65188407174985,0.3631565999239683
SAFT,200,14402,32.13502691162123,0.4481713999994099
SAH,200,14561,42.09980321194172,0.34586860006675124
SAIA,200,10282,29.7750308491418,0.3453228999860585
SAL,200,13989,35.17916881691104,0.39765010005794466
SALM,200,13360,40.18242097149721,0.33248370001092553
SAM,200,10009,28.56541076436533,0.3503888000268489
SAN,200,14379,30.748708281899987,0.4676293998491019
SAND,200,8678,28.71648116857842,0.3021958000026643
SANM,200,9201,31.1269961907358,0.29559549991972744
SANW,200,8051,26.078123601236836,0.3087261999025941
SAP,200,14577,35.982535234874206,0.4051132001914084
SAR,200,14307,49.84631851690415,0.287022199947387
SASR,200,14459,30.219291024392245,0.4784691999666393
SATS,200,13837,35.030184638872115,0.39500220003537834
SAVA,200,9807,31.23177788508655,0.3140070999506861
SB,200,10932,35.16049774682917,0.31091710017062724
SBAC,200,15124,30.2652875370366,0.4997143999207765
SBCF,200,8893,20.59914249522307,0.4317169999703765
SBFG,200,13984,25.57863335414687,0.5467062999960035
SBGI,200,14730,30.31511044273667,0.4858963000588119
SBH,200,9441,20.851167578046716,0.4527804001700133
SBLK,200,13678,28.620858779963466,0.47790320008061826
SBNY,200,14921,33.69092545302113,0.4428788998629898
SBR,200,14289,33.995082367043736,0.42032550019212067
SBRA,200,14667,37.73771326431726,0.3886562997940928
SBS,200,14028,38.045985525686994,0.3687116999644786
SBSI,200,14497,40.686263907905314,0.35631190007552505
SBT,200,4229,16.374241834494107,0.2582715000025928
SBUX,200,15003,37.96384438362101,0.3951918000821024
SCCO,200,14757,35.659268753639275,0.41383350011892617
SCHL,200,14485,35.29339815340953,0.41041669994592667
SCHN,200,14444,39.06480310690474,0.36974460002966225
SCHW,200,15019,34.23537315389044,0.438698299927637
SCI,200,14784,32.84781489580088,0.4500756000634283
SCKT,200,8053,23.228204050193284,0.3466906000394374
SCL,200,14561,40.867109077939446,0.35630119987763464
SCOR,200,9063,24.52505205862731,0.36954049998894334
SCS,200,14665,40.80956832756016,0.3593520000576973
SCSC,200,9189,31.72839473219977,0.289614399895072
SCU,200,14329,35.84857984009891,0.3997090000193566
SCVL,200,14556,36.150413151603054,0.40265099983662367
SCX,200,12231,37.0420397159948,0.33019240014255047
SEAC,200,8511,25.365937406193975,0.3355286999139935
SEB,200,14667,37.79299426519977,0.38808780000545084
SEE,200,14801,35.9735398611217,0.4114412998314947
SEED,200,8314,26.391179234385586,0.3150295000523329
SEEL,200,10803,36.79071116876063,0.29363389988429844
SEIC,200,14641,35.57160811371549,0.4115923000499606
SELF,200,13810,39.32078960395776,0.3512136999052018
SEM,200,11330,28.951910181424598,0.39133860007859766
SENEA,200,8931,24.59396956104371,0.3631378000136465
SF,200,14670,38.66845557372755,0.3793789998162538
SFBC,200,13880,38.568122332825965,0.35988270002417266
SFE,200,13720,46.05032843836909,0.2979349000379443
SFL,200,14631,53.977516923599104,0.2710573000367731
SFNC,200,14502,31.227585182943738,0.46439710003323853
SFST,200,9725,29.46731278179629,0.33002670016139746
SFUN,200,11085,32.95793694058579,0.336337799904868
SGA,200,13668,43.71520380281887,0.3126601001713425
SGC,200,14248,41.7085518348019,0.34160859999246895
SGEN,200,9607,34.921884673331505,0.2750997000839561
SGLB,200,8612,26.858815937785156,0.320639600045979
SGMA,200,8207,26.574301512929498,0.30883220001123846
SGMO,200,8849,26.737515499345392,0.33095819992013276
SGMS,200,9187,21.716098947271753,0.4230501998681575
SGOC,200,8240,26.510111158046314,0.3108248000498861
SGRP,200,8283,24.469610920002363,0.33850149996578693
SGU,200,13933,38.359376122431826,0.3632227999623865
SHBI,200,13989,43.75099496665653,0.319741299841553
SHEN,200,14310,42.64227126303403,0.3355825000908226
SHG,200,12281,29.6823258849049,0.4137478999327868
SHI,200,13964,35.37808746459032,0.394707600120455
SHIP,200,8860,25.825798870858947,0.3430677999276668
SHO,200,14204,35.388061583176004,0.4013783000409603
SHOO,200,14723,36.73391278268131,0.40080130007117987
SHW,200,15228,39.05308325810763,0.3899308000691235
SHYF,200,14129,37.6415588038926,0.3753563999198377
SID,200,13973,47.50168276373879,0.2941580000333488
SIEB,200,11235,31.877323238480272,0.3524448999669403
SIF,200,10455,35.38441074110296,0.2954691001214087
SIFY,200,13346,41.88201047881143,0.31865709996782243
SIG,200,14302,43.510058849384215,0.3287055999971926
SIGA,200,8255,26.85058422206854,0.3074421000201255
SIGI,200,14464,32.88202392303852,0.43987559992820024
SILC,200,12319,33.0888712507873,0.37230039993301034
SIM,200,13455,39.98555704852484,0.3364965000655502
SIMO,200,14567,34.917145174694944,0.4171876001637429
SINO,200,8271,27.441919414951332,0.30140019999817014
SIRI,200,14576,33.26402568869373,0.43819109979085624
SITC,200,14749,28.495775099083044,0.5175854999106377
SIVB,200,10027,23.590238008944432,0.425048700068146
SIX,200,14219,48.870184174540334,0.29095449997112155
SJI,200,14630,30.22161554493749,0.4840905999299139
SJM,200,15099,37.997542819096694,0.3973678001202643
SJR,200,14648,39.91910440431223,0.3669420999940485
SJT,200,14275,49.07225083367685,0.2908976001199335
SJW,200,14420,31.19372230709739,0.46227250015363097
SKM,200,12745,43.01200827751839,0.2963125999085605
SKT,200,14702,53.22039113932594,0.27624749997630715
SKX,200,10636,28.290243636005606,0.3759600000921637
SKY,200,12782,41.36708807711778,0.3089896000456065
SKYW,200,14028,49.354309267638925,0.28423049999400973
SLAB,200,9349,31.474850417201633,0.29703080002218485
SLB,200,15016,49.76087210627153,0.3017631999682635
SLCT,200,8273,26.674121101519827,0.31015080003999174
SLF,200,14636,38.605934330304294,0.3791127000004053
SLG,200,14947,40.98818070664819,0.3646660998929292
SLGN,200,14652,40.40730518935294,0.3626077000517398
SLM,200,14736,29.638258772659608,0.4971952000632882
SLP,200,14025,36.419736093109414,0.385093400022015
SLRC,200,14552,40.15519021422199,0.36239399993792176
SM,200,14327,44.235082267791654,0.3238832000643015
SMBC,200,14171,37.58706480865403,0.37701799999922514
SMBK,200,13825,40.23496637460873,0.34360660007223487
SMCI,200,9203,30.421461029941128,0.3025167000014335
SMED,200,8179,25.10079138579173,0.3258462999947369
SMFG,200,14003,30.877618534269665,0.45349999982863665
SMG,200,14681,35.21939373109618,0.4168441998772323
SMIT,200,7975,27.352963679991486,0.29155889991670847
SMMF,200,14074,32.475616166572195,0.43337130011059344
SMP,200,14481,37.93288439040205,0.3817531999666244
SMSI,200,8349,20.766595556572113,0.40203989995643497
SMTC,200,9311,24.493852466949086,0.3801361999940127
SMTI,200,8238,23.39534036047744,0.35212139994837344
SNA,200,14959,41.372233950602535,0.3615709999576211
SNBR,200,9501,27.047377738796857,0.35127250012010336
SNCA,200,8682,28.10793940547386,0.3088807000312954
SNCR,200,9005,21.01999128446184,0.42840169998817146
SNEX,200,9213,28.65478341960381,0.32151699997484684
SNFCA,200,13459,43.63598402226627,0.30843809992074966
SNMP,200,13140,42.657753357724154,0.3080330998636782
SNN,200,14669,38.02852099875643,0.3857368000317365
SNOA,200,10001,34.65301937600331,0.2886039998847991
SNP,200,14388,36.277597736827936,0.3966084001585841
SNPS,200,9677,28.1555482887458,0.3436977998353541
SNV,200,14671,53.89575056738456,0.2722107002045959
SNX,200,14674,36.382993849254795,0.4033203001599759
SNY,200,14348,33.06146185975545,0.4339796002022922
SO,200,14877,36.287321840820226,0.409977899864316
SOHO,200,13372,43.462179257322795,0.3076698000077158
SOHU,200,9343,29.042658486592433,0.32169919996522367
SOL,200,8379,27.347292980928277,0.3063923001755029
SON,200,14606,39.88693149442728,0.3661851000506431
SONN,200,10451,28.481045418836953,0.3669458001386374
SONY,200,12726,40.70552403512536,0.31263569998554885
SP,200,9067,26.54730190619026,0.3415412998292595
SPB,200,14641,37.9588651452285,0.38570700003765523
SPCB,200,8569,26.088460230741557,0.32845940021798015
SPG,200,15274,40.205729944419005,0.3798960999120027
SPGI,200,15017,40.848179799437474,0.3676295999903232
SPH,200,14429,39.79152537791373,0.36261490010656416
SPNS,200,13806,36.54312518519771,0.3778001999016851
SPOK,200,14500,37.58404571878892,0.38580199982970953
SPPI,200,9837,30.692476162445846,0.32050200016237795
SPR,200,14794,42.39292804582417,0.3489733000751585
SPRO,200,10749,38.49652604930789,0.27921999990940094
SPRT,200,13310,43.11489747491045,0.30871000001206994
SPSC,200,9486,27.760795945493392,0.3417048999108374
SPTN,200,14574,28.76410845920365,0.5066730999387801
SPWR,200,14305,42.18545734575895,0.33909790008328855
SPXC,200,11808,35.724280434144276,0.33053150004707277
SQBG,200,8324,26.411528673386304,0.31516540003940463
SQM,200,14489,35.680038524201606,0.4060814001131803
SR,200,14535,34.44485020653511,0.4219788999762386
SRCE,200,14342,33.67182809453084,0.42593470006249845
SRCL,200,9701,31.664317111217485,0.30637010000646114
SRDX,200,9085,28.491833342432102,0.31886329990811646
SRE,200,15100,38.14819081451709,0.3958248000126332
SRGA,200,8207,25.672121918282738,0.3196853001136333
SRI,200,9093,29.27501125076006,0.31060620001517236
SRL,200,10348,36.999295635716074,0.27968099992722273
SRNE,200,8190,25.489363099384708,0.32131049991585314
SRPT,200,10236,31.579794980640695,0.3241312999743968
SRT,200,8137,25.630808628436938,0.3174695000052452
SSB,200,14444,38.44202796277474,0.3757346000056714
SSBI,200,14021,46.628380044052506,0.30069669988006353
SSD,200,14574,39.41134476397188,0.36979199992492795
SSKN,200,8390,26.176507657561313,0.320516400039196
SSL,200,13498,45.815896650161825,0.294613900128752
SSNC,200,14681,40.059331811994696,0.3664813998620957
SSP,200,14386,38.44731226936899,0.37417439999990165
SSRM,200,14588,37.24953974662911,0.3916289999615401
SSY,200,8245,26.44973923794448,0.3117233000230044
SSYS,200,9517,31.965879792365133,0.2977236998267472
ST,200,9475,25.613950862497113,0.36991559993475676
STAA,200,8817,26.823223194251373,0.32870769989676774
STAR,200,14544,36.65025166807962,0.3968322000000626
STBA,200,14501,35.953617569872584,0.4033252000808716
STC,200,14541,39.90422544879574,0.3643975001759827
STE,200,14749,40.247394994281926,0.3664585000369698
STFC,200,14369,10.05909587516805,1.4284584000706673
STKL,200,8425,26.870506166215815,0.3135408000089228
STL,200,14470,34.03815284399539,0.4251111999619752
STLA,200,14408,34.54535383413722,0.41707490012049675
STLD,200,14816,36.432488263806334,0.4066699999384582
STM,200,14545,31.895265118767373,0.45602379995398223
STMP,200,9645,33.58808505423119,0.2871554000303149
STN,200,14310,40.23332518349414,0.35567529988475144
STND,200,13948,40.06400819450034,0.34814290003851056
STNG,200,14272,40.07011146805348,0.3561756999697536
STON,200,12191,42.04866070151141,0.2899259999394417
STRA,200,14722,40.87026288793817,0.3602129998616874
STRL,200,8775,26.474589367913055,0.33144990005530417
STRM,200,8221,25.36436790269008,0.3241160998586565
STRR,200,12366,32.268578106147686,0.3832211000844836
STRS,200,11923,41.4034602675127,0.2879711000714451
STRT,200,13731,41.60464047405683,0.33003529999405146
STT,200,14835,38.787457301446906,0.3824689998291433
STWD,200,14818,32.83929600110972,0.4512276998721063
STX,200,14886,36.27210659628835,0.41039799991995096
STXS,200,8341,20.007469512422873,0.4168943001423031
STZ,200,15056,37.82760601817259,0.39801619993522763
SU,200,14847,41.25043237185653,0.35992350010201335
SUI,200,14763,40.47987973112552,0.3646997001487762
SUMR,200,9730,28.71479596526572,0.33884970005601645
SUNS,200,14371,39.47091235318542,0.36409089993685484
SUP,200,13446,47.544556669382274,0.28280839999206364
SUZ,200,12866,38.81065522039327,0.331506900023669
SVA,200,7935,18.26427472448816,0.434454700211063
SVBI,200,13717,38.49624143031809,0.3563205001410097
SVC,200,14685,33.046539919954085,0.4443733000662178
SVM,200,14140,47.24538361900902,0.2992885001003742
SVRA,200,9492,33.065751122438236,0.2870643998030573
SVT,200,12870,39.150122927675135,0.3287345999851823
SWBI,200,14646,36.74265317023539,0.3986102999188006
SWIR,200,9057,23.556822741430963,0.38447459996677935
SWK,200,15049,39.94077226377802,0.3767828999552876
SWKH,200,8082,25.778777776181578,0.31351369991898537
SWKS,200,14889,39.9183134497492,0.37298669992014766
SWM,200,14571,41.65729177659312,0.3497827001847327
SWN,200,9219,26.891506385783586,0.34282199991866946
SWX,200,14513,30.543080934465394,0.4751649000681937
SXI,200,14399,36.91629111091435,0.3900446000043303
SXT,200,14490,39.58664874601527,0.366032499819994
SYBT,200,14358,39.21113467889997,0.366171499947086
SYK,200,15055,37.11860967630995,0.40559169999323785
SYKE,200,9275,33.10397897514635,0.28017779998481274
SYN,200,11138,35.66922224342959,0.31225800001993775
SYNA,200,9469,30.876022772010536,0.30667810002341866
SYNL,200,12964,39.215484613512146,0.33058369997888803
SYPR,200,10520,36.16119367008897,0.2909196000546217
SYX,200,14263,38.525793478133934,0.3702195000369102
SYY,200,14838,34.37848116932206,0.4316072000656277
T,200,15080,38.78263670810485,0.3888337998650968
TA,200,8669,31.520644742450788,0.27502610022202134
TAC,200,14135,42.75410867984561,0.3306114999577403
TACT,200,13267,47.42709695238755,0.27973460010252893
TAIT,200,14043,52.012594418528636,0.2699923000764102
TAK,200,13952,45.74276253073345,0.30501000001095235
TAL,200,12723,37.47305051132455,0.33952399995177984
TAOP,200,12348,43.97324711462903,0.2808071000035852
TAP,200,14292,39.95366133866894,0.3577144001610577
TARO,200,13440,42.91341195706645,0.3131888001225889
TAST,200,9345,31.442382730046145,0.2972102998755872
TATT,200,11547,41.35007439214287,0.2792497999034822
TAYD,200,8661,28.342693638273303,0.30558139993809164
TBBK,200,8643,23.005136824066117,0.37569870008155704
TBI,200,9191,31.453191505924558,0.2922120001167059
TBNK,200,14260,48.286228272974235,0.2953223001677543
TCBI,200,9271,26.22719865206307,0.35348800010979176
TCBK,200,14452,34.713673448275486,0.4163200999610126
TCF,200,14530,34.460996092335755,0.421636100159958
TCFC,200,14041,35.964054915953795,0.39041759981773794
TCI,200,8547,26.560486871852778,0.3217937999870628
TCOM,200,9647,31.95178120459366,0.30192369990982115
TCX,200,8771,27.51770877815425,0.3187402000185102
TD,200,14822,39.27031713863588,0.37743519991636276
TDC,200,11340,36.87952397323797,0.3074876999016851
TDG,200,14498,37.60869115754615,0.385495999827981
TDS,200,14771,37.89382084056438,0.3897997001186013
TDW,200,14315,42.00988928639078,0.3407530998811126
TDY,200,9781,33.19836985237788,0.2946228999644518
TECH,200,14788,31.642725639841295,0.46734279999509454
TECK,200,14804,38.63826475609776,0.38314350019209087
TEF,200,14493,35.92072605523981,0.4034718000330031
TEL,200,14786,38.04696044673983,0.3886249999050051
TELL,200,8605,28.624890831641178,0.30061250017024577
TEN,200,13604,38.424765385659605,0.3540425000246614
TENX,200,8419,26.847422515776643,0.313586900010705
TEO,200,14277,41.44832531604516,0.34445299999788404
TER,200,14800,34.299195597124324,0.43149699992500246
TESS,200,13666,42.01933884715422,0.32523120008409023
TEVA,200,13112,41.1872818295105,0.3183506999630481
TEX,200,14758,31.749480717270004,0.46482650004327297
TFC,200,14865,39.648891930994715,0.3749158999416977
TFII,200,14396,31.631023533703637,0.455122800078243
TFSL,200,14500,33.78239848263136,0.42921760003082454
TFX,200,14900,35.53689088569162,0.41928259981796145
TG,200,14465,31.87866844362827,0.4537516999989748
TGA,200,13319,41.666640595887756,0.31965620000846684
TGB,200,8741,29.37399877566626,0.2975761000998318
TGI,200,14049,42.151012767714555,0.3333016000688076
TGNA,200,16367,42.00802841768235,0.38961600000038743
TGP,200,14423,37.92778547487376,0.38027530000545084
TGS,200,13378,43.3011406932418,0.3089525999967009
TGT,200,15001,39.414662959764755,0.3805943999905139
TGTX,200,8948,20.404845079295704,0.4385232999920845
THC,200,9410,24.39950257546618,0.38566359994001687
THFF,200,14187,26.78435901276364,0.5296747998800129
THG,200,14672,26.811366181482878,0.5472305999137461
THM,200,8819,18.388631279978533,0.4795898001175374
THMO,200,8545,22.92845623777151,0.3726810000371188
THO,200,14803,40.84989190366011,0.36237549991346896
THRM,200,9181,31.673627418939365,0.28986260015517473
THS,200,9353,29.777378027005458,0.314097500173375
TILE,200,14621,38.09561031040281,0.3837975000496954
TIPT,200,13693,47.831981271844846,0.2862729001790285
TISI,200,9091,32.86004174574395,0.2766581999603659
TITN,200,9243,23.853426461942334,0.387491500005126
TJX,200,14935,33.545206068123726,0.44522009999491274
TK,200,13262,37.865917758881494,0.35023580002598464
TKC,200,14213,43.366574024243064,0.32774089998565614
TKR,200,14731,37.016459766059256,0.3979581000749022
TLK,200,14217,38.897592375851616,0.3654982000589371
TM,200,13061,43.780274704906795,0.2983307000249624
TMDI,200,12844,42.11343609274181,0.30498580005951226
TMO,200,15152,37.83240683095908,0.4005032000131905
TMP,200,14278,37.10916533737238,0.38475670013576746
TMUS,200,10783,28.532033110979715,0.3779261000454426
TNC,200,14462,40.69254422374194,0.35539679997600615
TNK,200,12591,46.45530625956697,0.2710347000975162
TNL,200,14864,40.6639850754057,0.365532300202176
TNP,200,13915,46.397546459399464,0.2999080999288708
TOL,200,14850,44.319295887296875,0.3350685001350939
TOPS,200,10577,31.478342215750512,0.3360088001936674
TOT,200,14830,31.184189632862005,0.4755615000613034
TOWN,200,14451,30.180569648897453,0.4788180000614375
TPC,200,9201,25.77103023168067,0.3570288000628352
TPL,200,14616,38.26312233085031,0.381986599881202
TPR,200,14358,39.63542474652647,0.3622517001349479
TPX,200,14788,41.034440852197854,0.3603801999706775
TR,200,14490,40.034049677990396,0.36194189987145364
TRC,200,9115,32.68456649043802,0.27887780009768903
TRCH,200,8351,29.102712271566364,0.28694919985719025
TREC,200,8503,28.924238074706594,0.29397490015253425
TREE,200,10542,34.839255919179244,0.3025897000916302
TREX,200,9863,31.484616346861966,0.31326409988105297
TRGP,200,14678,35.338726189557185,0.4153517000377178
TRI,200,14768,35.67274700274305,0.4139854998793453
TRIB,200,11020,32.91901771088201,0.3347609001211822
TRIL,200,9726,33.50848976883026,0.29025480011478066
TRMB,200,9539,27.65406070919226,0.3449403000995517
TRMK,200,14579,34.97364083046785,0.41685679997317493
TRN,200,14852,39.17607843318288,0.37910889997147024
TRNO,200,14493,36.76510692146578,0.39420529990457
TRNS,200,8667,26.815225556705883,0.32321189995855093
TROW,200,14949,38.606229627419545,0.3872173000127077
TROX,200,14631,35.75077233557512,0.40924989990890026
TRP,200,14797,39.565958990549724,0.37398310005664825
TRQ,200,9652,32.95772722351581,0.2928600001614541
TRS,200,11471,31.637941268113558,0.3625709998887032
TRST,200,14064,42.58996920604894,0.3302185998763889
TRT,200,8109,31.622665046558357,0.2564300000667572
TRTN,200,15207,34.180023325177125,0.4449090000707656
TRUE,200,8905,25.185084207196812,0.3535823000129312
TRV,200,15124,39.37058093983215,0.38414469989947975
TRX,200,8777,28.673720391777646,0.3060990998055786
TS,200,14639,41.213087624415145,0.35520270001143217
TSBK,200,14064,36.82619186077818,0.3819020998198539
TSCO,200,14874,39.25141011310574,0.37894179997965693
TSEM,200,9131,27.620682803389055,0.3305856001097709
TSLA,200,10276,35.622545227570654,0.28846900002099574
TSM,200,15081,38.95304868335801,0.38715839991346
TSN,200,14793,34.227977817139525,0.4321902999654412
TSRI,200,11492,41.30547143286874,0.2782197999767959
TT,200,14916,30.863565288634945,0.4832882999908179
TTC,200,14687,28.456951964584665,0.5161128998734057
TTEC,200,14534,29.164903319055785,0.4983386998064816
TTEK,200,14527,30.722775123738813,0.4728413999546319
TTGT,200,8601,22.34023654241759,0.3850003997795284
TTI,200,12284,33.862394184307874,0.36276230006478727
TTM,200,12270,43.550899732657214,0.281739299884066
TTMI,200,9043,28.964469758893525,0.3122101000044495
TTNP,200,11534,37.17174999389971,0.3102893999312073
TTWO,200,9791,34.88135139633504,0.28069439996033907
TU,200,14639,36.32678371365037,0.4029809001367539
TUP,200,13890,42.16142088010611,0.3294480999466032
TV,200,13723,43.93587021979954,0.31234159995801747
TVC,200,14263,47.07428515752905,0.30298919999040663
TVTY,200,9165,25.143246548975558,0.3645113999955356
TWI,200,13926,36.21070542170559,0.3845824000891298
TWIN,200,11452,37.68901690955718,0.3038550999481231
TWO,200,14613,38.1550830555374,0.38298960006795824
TX,200,13672,44.44879367244177,0.3075898999813944
TXMD,200,8355,30.41864132432532,0.2746671000495553
TXN,200,15044,42.59370883577037,0.35319770011119545
TXRH,200,14280,48.62839323319631,0.29365560016594827
TXT,200,14813,53.864044294343635,0.2750071999616921
TYL,200,9923,31.002389770942777,0.32007210003212094
TZOO,200,8813,28.596432073138057,0.30818530009128153
UAA,200,9905,33.67523070793975,0.29413309996016324
UAL,200,9633,28.675941320233633,0.33592620003037155
UAMY,200,8551,28.865742744231888,0.2962334998883307
UBA,200,14538,38.03790549259219,0.382197700208053
UBCP,200,13879,29.54046580075081,0.46983009995892644
UBFO,200,13858,46.862371789903904,0.29571700002998114
UBOH,200,13917,35.773507957714706,0.3890309000853449
UBSI,200,14596,31.401429708720094,0.4648196001071483
UCBI,200,14538,34.42891061057236,0.4222614001482725
UCTT,200,8795,22.576660530273188,0.3895616000518203
UDR,200,14864,31.66130245784356,0.4694689998868853
UEC,200,8609,27.003247980861747,0.318813499994576
UEIC,200,9233,27.458164440670405,0.3362569999881089
UEPS,200,8603,27.871830401144717,0.30866290000267327
UFCS,200,14499,35.995164899344005,0.4028040999546647
UFI,200,9157,28.841526268966742,0.31749359983950853
UFPI,200,14568,31.557652167281347,0.46163130016066134
UFPT,200,8989,26.63331650576324,0.3375095999799669
UFS,200,14291,52.13292271850648,0.2741262000054121
UG,200,13991,43.2700812468466,0.32334120012819767
UGI,200,14799,35.36526060608315,0.41846149996854365
UGP,200,14630,36.51365706511906,0.4006719999015331
UHAL,200,14710,32.50578021380443,0.452534900046885
UHS,200,15128,35.02460728380778,0.4319249000400305
UHT,200,14417,38.5434083015395,0.374045800184831
UIHC,200,14160,48.471902737070835,0.29212799994274974
UIS,200,9191,34.512475149842395,0.26630949997343123
UL,200,14757,39.14428477752038,0.3769898999016732
ULBI,200,8141,30.5322268687029,0.2666362999007106
ULTA,200,10778,31.423409308569987,0.34299269993789494
UMBF,200,14541,35.941499968937045,0.40457409992814064
UMC,200,13933,35.52167375759836,0.392239399952814
UMH,200,14300,38.35241255437545,0.3728578998707235
UMPQ,200,14774,40.59923304252754,0.3638984998688102
UNAM,200,9217,27.84171575958074,0.3310499999206513
UNB,200,13979,44.42745189224378,0.3146478000562638
UNF,200,14829,30.731780715867888,0.48252979991957545
UNFI,200,9339,21.92990696398091,0.4258567998185754
UNH,200,15203,40.98326408558227,0.3709562998265028
UNM,200,14734,34.469528612513415,0.42744999984279275
UNP,200,15221,34.91857531152052,0.4358998001553118
UNTY,200,14041,53.191025881431585,0.2639731001108885
UONE,200,7943,19.09632065820197,0.4159440000075847
UPS,200,15068,36.62511298869606,0.411411700071767
URBN,200,9499,27.40291928324559,0.3466418997850269
URG,200,8941,25.48915023189156,0.3507766998372972
URI,200,9941,28.78474851273621,0.3453565000090748
USAK,200,8745,24.945416748583852,0.3505653999745846
USAP,200,8881,29.153332211866143,0.30463070003315806
USAT,200,8283,24.448059170646143,0.3387998999096453
USAU,200,9039,30.614432565391944,0.29525290010496974
USB,200,15047,39.429864136922944,0.38161429995670915
USCR,200,8997,30.456553797675788,0.29540439997799695
USEG,200,9552,31.931206176606537,0.29914309992454946
USIO,200,8416,29.063422903693667,0.28957360005006194
USLM,200,14169,39.50335455714338,0.3586783998180181
USM,200,10509,30.369330254462295,0.34603989985771477
USNA,200,9455,30.233738293252475,0.3127301000058651
USPH,200,14533,35.69332184204813,0.40716299996711314
UTHR,200,10015,35.5715656168401,0.2815451000351459
